Tag_Option,Account_Category,Account_Name,Account_Code,Total
8025070 - سفر الإفطار في الحرم المكي,Operating Expense,Shipping and delivery fees - 721305 - ارساليات و رسوم توصيل,721305,0.0
8025080 - سوق الدار,Operating Expense,Shipping and delivery fees - 721305 - ارساليات و رسوم توصيل,721305,0.0
8025090 - هاكاثون الوعي المعرفي,Operating Expense,Shipping and delivery fees - 721305 - ارساليات و رسوم توصيل,721305,0.0
8025100 - مشروع منظومة عمل إدارة دراسات الحالة,Operating Expense,Shipping and delivery fees - 721305 - ارساليات و رسوم توصيل,721305,0.0
8025110 - مشروع خارطة الاستثمار الاجتماعي في قطاع الشباب,Operating Expense,Shipping and delivery fees - 721305 - ارساليات و رسوم توصيل,721305,0.0
8025120 - مشروع تقديم خدمات استشارية لأكاديمية الفوزان,Operating Expense,Shipping and delivery fees - 721305 - ارساليات و رسوم توصيل,721305,0.0
8026010 - تأسيس وحدة الاستثمار الاجتماعي مع جمعية متلازمة النجاح,Operating Expense,Shipping and delivery fees - 721305 - ارساليات و رسوم توصيل,721305,0.0
8026020 - التأهيل للتوظيف,Operating Expense,Shipping and delivery fees - 721305 - ارساليات و رسوم توصيل,721305,0.0
8026030 - حاضنة أثر الطاقة الاجتماعية,Operating Expense,Shipping and delivery fees - 721305 - ارساليات و رسوم توصيل,721305,0.0
Untagged,Operating Expense,Shipping and delivery fees - 721305 - ارساليات و رسوم توصيل,721305,0.0
Overall,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,200.0
8000010 - تسوية مراكز التكلفة تكامل,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8000011 - المصاريف العمومية والادارية تكامل,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,200.0
8000020 - مصاريف بيعية وتسويقية تكامل,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8000030 - تدريب وتطوير تكامل,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8000040 - مكتب ادارة المشاريع تكامل,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8000050 - الاتصال المؤسسي تكامل,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8000060 - منصة قياس الأثر,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8023010 - إنشاء مقار إدارة العمل التطوعي لخدمة ضيوف الرحمن,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8023020 - منهجية عمل تعزز البنية المؤسسية للمنظمات غير الربحية,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8023030 - رفع الوعي الفني لدى منظمات القطاع غير الربحي,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8024010 - مشروع تقديم خدمات تأسيس وتفعيل وحدات ومراكز العمل التطوعي,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8024020 - مشروع الخدمات اللوجستية للعاملين في القطاع غير الربحي,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8024030 - تمكين الجمعيات المتخصصة العاملة في القطاع غير الربحي,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8024040 - تقديم الخدمات اللوجستية للتدريب في برنامج رائد,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025010 - مشروع العربة,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025020 - مشروع وزارة الرياضة,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025030 - تقديم 3000 ساعة عمل تطوعية لموظفين شركة الكهرباء,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025040 - مصنع الابتكار - اشوكا,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025050 - حصر الاحتياج التدريبي في منظومة الصحة,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025060 - مجموعات عمل التطوع التكافلي,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025070 - سفر الإفطار في الحرم المكي,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025080 - سوق الدار,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025090 - هاكاثون الوعي المعرفي,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025100 - مشروع منظومة عمل إدارة دراسات الحالة,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025110 - مشروع خارطة الاستثمار الاجتماعي في قطاع الشباب,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8025120 - مشروع تقديم خدمات استشارية لأكاديمية الفوزان,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8026010 - تأسيس وحدة الاستثمار الاجتماعي مع جمعية متلازمة النجاح,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8026020 - التأهيل للتوظيف,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
8026030 - حاضنة أثر الطاقة الاجتماعية,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
Untagged,Operating Expense,SMS fees - 621306 - شحن رسائل SMS,621306,0.0
Overall,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,8086.06
8000010 - تسوية مراكز التكلفة تكامل,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8000011 - المصاريف العمومية والادارية تكامل,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,5243.28
8000020 - مصاريف بيعية وتسويقية تكامل,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8000030 - تدريب وتطوير تكامل,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8000040 - مكتب ادارة المشاريع تكامل,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,855.06
8000050 - الاتصال المؤسسي تكامل,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8000060 - منصة قياس الأثر,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,1987.72
8023010 - إنشاء مقار إدارة العمل التطوعي لخدمة ضيوف الرحمن,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8023020 - منهجية عمل تعزز البنية المؤسسية للمنظمات غير الربحية,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8023030 - رفع الوعي الفني لدى منظمات القطاع غير الربحي,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8024010 - مشروع تقديم خدمات تأسيس وتفعيل وحدات ومراكز العمل التطوعي,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8024020 - مشروع الخدمات اللوجستية للعاملين في القطاع غير الربحي,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8024030 - تمكين الجمعيات المتخصصة العاملة في القطاع غير الربحي,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8024040 - تقديم الخدمات اللوجستية للتدريب في برنامج رائد,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025010 - مشروع العربة,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025020 - مشروع وزارة الرياضة,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025030 - تقديم 3000 ساعة عمل تطوعية لموظفين شركة الكهرباء,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025040 - مصنع الابتكار - اشوكا,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025050 - حصر الاحتياج التدريبي في منظومة الصحة,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025060 - مجموعات عمل التطوع التكافلي,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025070 - سفر الإفطار في الحرم المكي,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025080 - سوق الدار,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025090 - هاكاثون الوعي المعرفي,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025100 - مشروع منظومة عمل إدارة دراسات الحالة,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025110 - مشروع خارطة الاستثمار الاجتماعي في قطاع الشباب,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8025120 - مشروع تقديم خدمات استشارية لأكاديمية الفوزان,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8026010 - تأسيس وحدة الاستثمار الاجتماعي مع جمعية متلازمة النجاح,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8026020 - التأهيل للتوظيف,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
8026030 - حاضنة أثر الطاقة الاجتماعية,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
Untagged,Operating Expense,Software and application subscription - 621409 - اشتراكات برامج وتطبيقات,621409,0.0
Overall,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,28557.56
8000010 - تسوية مراكز التكلفة تكامل,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8000011 - المصاريف العمومية والادارية تكامل,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8000020 - مصاريف بيعية وتسويقية تكامل,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,22774.19
8000030 - تدريب وتطوير تكامل,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8000040 - مكتب ادارة المشاريع تكامل,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8000050 - الاتصال المؤسسي تكامل,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8000060 - منصة قياس الأثر,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,5783.37
8023010 - إنشاء مقار إدارة العمل التطوعي لخدمة ضيوف الرحمن,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8023020 - منهجية عمل تعزز البنية المؤسسية للمنظمات غير الربحية,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8023030 - رفع الوعي الفني لدى منظمات القطاع غير الربحي,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8024010 - مشروع تقديم خدمات تأسيس وتفعيل وحدات ومراكز العمل التطوعي,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8024020 - مشروع الخدمات اللوجستية للعاملين في القطاع غير الربحي,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8024030 - تمكين الجمعيات المتخصصة العاملة في القطاع غير الربحي,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8024040 - تقديم الخدمات اللوجستية للتدريب في برنامج رائد,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025010 - مشروع العربة,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025020 - مشروع وزارة الرياضة,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025030 - تقديم 3000 ساعة عمل تطوعية لموظفين شركة الكهرباء,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025040 - مصنع الابتكار - اشوكا,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025050 - حصر الاحتياج التدريبي في منظومة الصحة,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025060 - مجموعات عمل التطوع التكافلي,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025070 - سفر الإفطار في الحرم المكي,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025080 - سوق الدار,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025090 - هاكاثون الوعي المعرفي,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025100 - مشروع منظومة عمل إدارة دراسات الحالة,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025110 - مشروع خارطة الاستثمار الاجتماعي في قطاع الشباب,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8025120 - مشروع تقديم خدمات استشارية لأكاديمية الفوزان,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8026010 - تأسيس وحدة الاستثمار الاجتماعي مع جمعية متلازمة النجاح,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8026020 - التأهيل للتوظيف,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
8026030 - حاضنة أثر الطاقة الاجتماعية,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
Untagged,Operating Expense,Software and application subscription - 721409 - اشتراكات برامج وتطبيقات,721409,0.0
Overall,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,8000.0
8000010 - تسوية مراكز التكلفة تكامل,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8000011 - المصاريف العمومية والادارية تكامل,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,8000.0
8000020 - مصاريف بيعية وتسويقية تكامل,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8000030 - تدريب وتطوير تكامل,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8000040 - مكتب ادارة المشاريع تكامل,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8000050 - الاتصال المؤسسي تكامل,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8000060 - منصة قياس الأثر,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8023010 - إنشاء مقار إدارة العمل التطوعي لخدمة ضيوف الرحمن,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8023020 - منهجية عمل تعزز البنية المؤسسية للمنظمات غير الربحية,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8023030 - رفع الوعي الفني لدى منظمات القطاع غير الربحي,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8024010 - مشروع تقديم خدمات تأسيس وتفعيل وحدات ومراكز العمل التطوعي,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8024020 - مشروع الخدمات اللوجستية للعاملين في القطاع غير الربحي,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8024030 - تمكين الجمعيات المتخصصة العاملة في القطاع غير الربحي,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8024040 - تقديم الخدمات اللوجستية للتدريب في برنامج رائد,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025010 - مشروع العربة,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025020 - مشروع وزارة الرياضة,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025030 - تقديم 3000 ساعة عمل تطوعية لموظفين شركة الكهرباء,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025040 - مصنع الابتكار - اشوكا,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025050 - حصر الاحتياج التدريبي في منظومة الصحة,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025060 - مجموعات عمل التطوع التكافلي,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025070 - سفر الإفطار في الحرم المكي,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025080 - سوق الدار,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025090 - هاكاثون الوعي المعرفي,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025100 - مشروع منظومة عمل إدارة دراسات الحالة,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025110 - مشروع خارطة الاستثمار الاجتماعي في قطاع الشباب,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8025120 - مشروع تقديم خدمات استشارية لأكاديمية الفوزان,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8026010 - تأسيس وحدة الاستثمار الاجتماعي مع جمعية متلازمة النجاح,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8026020 - التأهيل للتوظيف,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
8026030 - حاضنة أثر الطاقة الاجتماعية,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
Untagged,Operating Expense,Sponosrship transfer - 610201 - نقل كفالات,610201,0.0
Overall,Operating Expense,Stationery - 620801 - قرطاسية,620801,2121.58
8000010 - تسوية مراكز التكلفة تكامل,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8000011 - المصاريف العمومية والادارية تكامل,Operating Expense,Stationery - 620801 - قرطاسية,620801,2121.58
8000020 - مصاريف بيعية وتسويقية تكامل,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8000030 - تدريب وتطوير تكامل,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8000040 - مكتب ادارة المشاريع تكامل,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8000050 - الاتصال المؤسسي تكامل,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8000060 - منصة قياس الأثر,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8023010 - إنشاء مقار إدارة العمل التطوعي لخدمة ضيوف الرحمن,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8023020 - منهجية عمل تعزز البنية المؤسسية للمنظمات غير الربحية,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8023030 - رفع الوعي الفني لدى منظمات القطاع غير الربحي,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8024010 - مشروع تقديم خدمات تأسيس وتفعيل وحدات ومراكز العمل التطوعي,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8024020 - مشروع الخدمات اللوجستية للعاملين في القطاع غير الربحي,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8024030 - تمكين الجمعيات المتخصصة العاملة في القطاع غير الربحي,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8024040 - تقديم الخدمات اللوجستية للتدريب في برنامج رائد,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025010 - مشروع العربة,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025020 - مشروع وزارة الرياضة,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025030 - تقديم 3000 ساعة عمل تطوعية لموظفين شركة الكهرباء,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025040 - مصنع الابتكار - اشوكا,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025050 - حصر الاحتياج التدريبي في منظومة الصحة,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025060 - مجموعات عمل التطوع التكافلي,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025070 - سفر الإفطار في الحرم المكي,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025080 - سوق الدار,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025090 - هاكاثون الوعي المعرفي,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025100 - مشروع منظومة عمل إدارة دراسات الحالة,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025110 - مشروع خارطة الاستثمار الاجتماعي في قطاع الشباب,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8025120 - مشروع تقديم خدمات استشارية لأكاديمية الفوزان,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8026010 - تأسيس وحدة الاستثمار الاجتماعي مع جمعية متلازمة النجاح,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8026020 - التأهيل للتوظيف,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
8026030 - حاضنة أثر الطاقة الاجتماعية,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
Untagged,Operating Expense,Stationery - 620801 - قرطاسية,620801,0.0
Overall,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,20421.25
8000010 - تسوية مراكز التكلفة تكامل,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8000011 - المصاريف العمومية والادارية تكامل,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,20421.25
8000020 - مصاريف بيعية وتسويقية تكامل,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8000030 - تدريب وتطوير تكامل,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8000040 - مكتب ادارة المشاريع تكامل,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8000050 - الاتصال المؤسسي تكامل,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8000060 - منصة قياس الأثر,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8023010 - إنشاء مقار إدارة العمل التطوعي لخدمة ضيوف الرحمن,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8023020 - منهجية عمل تعزز البنية المؤسسية للمنظمات غير الربحية,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8023030 - رفع الوعي الفني لدى منظمات القطاع غير الربحي,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8024010 - مشروع تقديم خدمات تأسيس وتفعيل وحدات ومراكز العمل التطوعي,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8024020 - مشروع الخدمات اللوجستية للعاملين في القطاع غير الربحي,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8024030 - تمكين الجمعيات المتخصصة العاملة في القطاع غير الربحي,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8024040 - تقديم الخدمات اللوجستية للتدريب في برنامج رائد,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025010 - مشروع العربة,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025020 - مشروع وزارة الرياضة,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025030 - تقديم 3000 ساعة عمل تطوعية لموظفين شركة الكهرباء,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025040 - مصنع الابتكار - اشوكا,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025050 - حصر الاحتياج التدريبي في منظومة الصحة,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025060 - مجموعات عمل التطوع التكافلي,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025070 - سفر الإفطار في الحرم المكي,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025080 - سوق الدار,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025090 - هاكاثون الوعي المعرفي,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025100 - مشروع منظومة عمل إدارة دراسات الحالة,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025110 - مشروع خارطة الاستثمار الاجتماعي في قطاع الشباب,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8025120 - مشروع تقديم خدمات استشارية لأكاديمية الفوزان,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8026010 - تأسيس وحدة الاستثمار الاجتماعي مع جمعية متلازمة النجاح,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8026020 - التأهيل للتوظيف,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
8026030 - حاضنة أثر الطاقة الاجتماعية,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
Untagged,Operating Expense,Technical and electronic tools - 630116 - ادوات تقنية والكترونية وعدد,630116,0.0
Overall,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,8407.0
8000010 - تسوية مراكز التكلفة تكامل,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8000011 - المصاريف العمومية والادارية تكامل,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8000020 - مصاريف بيعية وتسويقية تكامل,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,8407.0
8000030 - تدريب وتطوير تكامل,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8000040 - مكتب ادارة المشاريع تكامل,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8000050 - الاتصال المؤسسي تكامل,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8000060 - منصة قياس الأثر,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8023010 - إنشاء مقار إدارة العمل التطوعي لخدمة ضيوف الرحمن,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8023020 - منهجية عمل تعزز البنية المؤسسية للمنظمات غير الربحية,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8023030 - رفع الوعي الفني لدى منظمات القطاع غير الربحي,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8024010 - مشروع تقديم خدمات تأسيس وتفعيل وحدات ومراكز العمل التطوعي,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8024020 - مشروع الخدمات اللوجستية للعاملين في القطاع غير الربحي,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
